시설명,담당구,위도,경도,시설분류
코오롱 디지털타워 빌란트 1차,구로구,37.48346092,126.8965406,주차장
현대백화점 신촌점,서대문구,37.55621008,126.935821,주차장
DMC 이안상암2단지 주차장,마포구,37.57708631,126.8914037,주차장
한샘상암 주차장,마포구,37.57612699,126.8986665,주차장
홈플러스 면목점 주차장,중랑구,37.580505,127.080645,주차장
건설회관 주차장,강남구,37.51734694,127.0341222,주차장
삼모 더 프라임 타워,관악구,37.48224543,126.9289296,주차장
시그니쳐타워 주차장,중구,37.56753601,126.9884932,주차장
퍼시픽타워 주차장,중구,37.56132919,126.9730465,주차장
한화빌딩 주차장,중구,37.56418725,126.9785844,주차장
한화생명 주차타워 주차장,중구,37.56426841,126.977654,주차장
난지천공원,마포구,37.56854673,126.8913724,주차장
신길교회 주차장,영등포구,37.51513852,126.919733,주차장
하이파킹 서울시티타워 주차장,중구,37.55427247,126.9740057,주차장
한마음주차장(구),양천구,37.53067739,126.8778804,주차장
GS타임즈 이레빌딩 주차장,영등포구,37.533786,126.896981,주차장
홍익대학교 대학로캠퍼스 주차장,종로구,37.57652694,127.0014734,주차장
대우건설 ,종로구,37.57064124,126.9729768,주차장
마곡GMG타워 주차장,강서구,37.560397,126.82904,주차장
교보생명 본사사옥[광화문 5호점] ,종로구,37.57061469,126.9780791,주차장
현대그룹 빌딩 주차장,종로구,37.57504206,127.0005406,주차장
글라스타워빌딩 부설주차장,강남구,37.50812699,127.0628643,주차장
북서울꿈의숲,강북구,37.621314,127.04511,주차장
힐스테이트에코마곡역 주차장,강서구,37.560231,126.827436,주차장
뉴코아아울렛 강남점 주차장,서초구,37.50940228,127.0073323,주차장
뉴존 주차장,중구,37.566956,127.013111,주차장
헬로우APM 주차장,중구,37.56748983,127.0081595,주차장
코오롱디지털타워 1차 주차장,성동구,37.54259988,127.051993,주차장
강남역 센트럴푸르지오시티 주차장,강남구,37.49773156,127.0293135,주차장
섬유센터빌딩 주차장,강남구,37.50746159,127.0606562,주차장
교보타워[신논현역 1호점],서초구,37.50375719,127.0241036,주차장
한국경제신문사빌딩 주차장,중구,37.56020357,126.9672846,주차장
양화3주차장[양화선착장 앞],영등포구,37.54489139,126.8928942,주차장
어린이대공원(상상나라),광진구,37.55093306,127.0764925,주차장
W-MALL 고객주차장,금천구,37.47731056,126.887678,주차장
향군타워 주차장,송파구,37.51657725,127.101224,주차장
SKT타워 주차장,중구,37.56648162,126.9851199,주차장
국립현대미술관 서울관,종로구,37.57951713,126.9805911,주차장
영시티타워 N동 주차장,영등포구,37.516404,126.899936,주차장
당산역효성해링턴타워오피스텔 주차장,영등포구,37.532719,126.9005,주차장
아름다운 아울렛 부설주차장,강서구,37.56161859,126.8532866,주차장
KBS미디어센터 주차장,마포구,37.57648593,126.8909092,주차장
삼성생명 서소문빌딩 주차장,중구,37.56157237,126.9710942,주차장
삼일프라자 오피스텔 주차장,강남구,37.49078954,127.0325366,주차장
삼성생명 대치타워 부설주차장,강남구,37.5054479,127.0536184,주차장
한일병원,도봉구,37.64587055,127.0285595,주차장
이마트 마포점[마포 공덕역 3호점],마포구,37.54244058,126.9533814,주차장
캠코양재타워 부설주차장,강남구,37.48718704,127.0333678,주차장
상암IT타워 주차장,마포구,37.58169112,126.8859644,주차장
복정역 공영주차장(시),송파구,37.47005293,127.1277329,주차장
영시티타워 S동 주차장,영등포구,37.515691,126.899939,주차장
르 메르디앙 서울 주차장,강남구,37.50487221,127.0268138,주차장
LG펠리스빌딩 주차장,마포구,37.55610171,126.9234697,주차장
동대문디자인플라자 주차장,중구,37.56705574,127.0098704,주차장
잠실역 공영주차장(시),송파구,37.51427683,127.1034141,주차장
뚝섬2주차장[안내센터 앞],광진구,37.529021,127.073261,주차장
마포구종합행정타운,마포구,37.56633524,126.9018982,주차장
동일타워 주차장,강남구,37.50708,127.067305,주차장
태평양물산 주차장,구로구,37.48515535,126.895071,주차장
서울숲더샵아파트 주차장,성동구,37.55715486,127.0401252,주차장
현대코아,강동구,37.53610372,127.1338508,주차장
압구정 428 공영주차장(구),강남구,37.52701729,127.0264712,주차장
소피텔앰버서더,중구,37.5593664,127.0021894,주차장
오토웨이타워 주차장,강남구,37.50618013,127.0637411,주차장
대륭테크노타운6차 주차장,금천구,37.48119476,126.8760601,주차장
에이스트윈타워2,구로구,37.48395719,126.8941342,주차장
반포1주차장[반포대교남단 상류],서초구,37.513555,127.003245,주차장
잠실타워730,송파구,37.51579103,127.0991068,주차장
한국방송통신대학교 주차장,종로구,37.579638,127.003068,주차장
천왕역 공영주차장(시),구로구,37.48728845,126.8391832,주차장
서울숲IT밸리 주차장,성동구,37.54747291,127.0498984,주차장
화랑대역 공영주차장(시),중랑구,37.61997867,127.0866958,주차장
현대백화점 압구정 본점,강남구,37.52732583,127.0274603,주차장
송파근린공원(구),송파구,37.506513,127.109587,주차장
탄천제2호 공영주차장(구),강남구,37.49403327,127.087416,주차장
코오롱 디지털 타워빌란트 2차 부설주차장,구로구,37.48289584,126.8960456,주차장
KTB빌딩 주차장,영등포구,37.52450203,126.9237718,주차장
순천향대학교병원,용산구,37.5336954,127.0042723,주차장
D타워 돈의문 주차장,종로구,37.566715,126.966361,주차장
금하빌딩,강남구,37.51758242,127.0415024,주차장
어린이대공원(구의문),광진구,37.54537938,127.0853116,주차장
"반포2, 3주차장",서초구,37.50967919,126.9951471,주차장
여의도백화점 주차장,영등포구,37.52079821,126.9269382,주차장
DMC 이안상암1단지,마포구,37.57754187,126.8906616,주차장
도봉구청 부설주차장,도봉구,37.6687158,127.0471155,주차장
장한평자동차시장 노상공영주차장(구),성동구,37.55895012,127.066881,주차장
금천구청 부설주차장,금천구,37.45682326,126.8952551,주차장
한신인터밸리24 부설주차장,강남구,37.50298214,127.046554,주차장
한국씨티은행,중구,37.56856972,126.9802205,주차장
삼성제일빌딩,강남구,37.50366625,127.044315,주차장
한국종합기술 사옥[강동첨단 2호점],강동구,37.54976664,127.1744048,주차장
제일오피스텔 주차장,송파구,37.49333281,127.1187531,주차장
강북삼성병원 주차장,종로구,37.568046,126.96778,주차장
린스퀘어 주차장,강남구,37.48867108,127.0530278,주차장
화곡1동 배다리서길(구),강서구,37.5286364,126.846585,주차장
화곡6-1 공영주차장(구),강서구,37.55298682,126.8484342,주차장
더리버사이드 호텔 주차장,서초구,37.51865014,127.0181179,주차장
종암우림카이저팰리스 주차장,성북구,37.6019306,127.0335014,주차장
신정교주차장(구),양천구,37.5171996,126.8779641,주차장
신영빌딩 부설주차장,강남구,37.52293411,127.0546954,주차장
한국지식재산센터 부설주차장,강남구,37.50009199,127.0329193,주차장
T타워 주차장,중구,37.55384119,126.9757939,주차장
대한감리교신학대학 주차장,서대문구,37.56748183,126.9621257,주차장
경복궁 주차장,종로구,37.577371,126.978946,주차장
서초 삼성쉐르빌2 주차장,서초구,37.49396615,127.0279031,주차장
마포 영화 블렌하임 주차장,마포구,37.55853088,126.9063037,주차장
리베라호텔,강남구,37.52390987,127.054059,주차장
자양유수지 공영주차장(구),광진구,37.529677,127.077601,주차장
창천중교 공영주차장(구),마포구,37.55473789,126.9394374,주차장
KT&G 서대문 타워 주차장,서대문구,37.56386652,126.9662633,주차장
배재정동빌딩,중구,37.56365408,126.9721803,주차장
관악구 종합신청사,관악구,37.4782633,126.9514313,주차장
구의웰츠타워 주차장,광진구,37.53822888,127.0839273,주차장
종로타워 주차장,종로구,37.57045278,126.9838389,주차장
KBS별관 방문객주차장,영등포구,37.51846965,126.9291321,주차장
S-TRENUE오피스텔 주차장,영등포구,37.52289798,126.9241546,주차장
거평타운오피스텔 주차장,강남구,37.50589289,127.0282408,주차장
한국마사회 영등포 주차장,영등포구,37.518427,126.907336,주차장
신안빌딩 주차장,강남구,37.50730728,127.0592779,주차장
파스텔프라자 주차장,서초구,37.5100142,127.0097347,주차장
신촌민자역사 주차장,서대문구,37.5597969,126.9419321,주차장
트윈트리타워 주차장,종로구,37.57542635,126.9801813,주차장
우리W타워 주차장,성동구,37.54477838,127.0622064,주차장
94빌딩,종로구,37.57182562,126.9823379,주차장
"이촌3, 4주차장",용산구,37.5174522,126.9705968,주차장
에피소드 서초 393 주차장,서초구,37.48998528,127.029692,주차장
신촌포스빌 주차장,마포구,37.55623477,126.942241,주차장
신학협력연구센터 주차장,마포구,37.57607944,126.8905143,주차장
어린이대공원(후문),광진구,37.55188775,127.0872362,주차장
해맞이공영주차장(구),양천구,37.51967896,126.8349072,주차장
한남동 공영주차장(구),용산구,37.53496611,127.0001918,주차장
대륭강남타워 부설주차장,강남구,37.49533942,127.0295758,주차장
대한제당 본사사옥,송파구,37.51534069,127.1035541,주차장
하이파킹 HSBC빌딩 주차장,중구,37.56006592,126.9731276,주차장
세종문화회관 주차장,종로구,37.57219811,126.9758234,주차장
헌릉로745길(구),강남구,37.47072883,127.1187249,주차장
현대프라자,강동구,37.53926854,127.129109,주차장
서울적십자병원 주차장,종로구,37.56733724,126.9669752,주차장
동화빌딩 주차장,중구,37.56245012,126.9730409,주차장
동부금융센터 부설주차장,강남구,37.50579336,127.0544651,주차장
큰길타워,강남구,37.5023707,127.0407287,주차장
교보증권빌딩 주차장,영등포구,37.5225517,126.9245078,주차장
풍납유수지공영주차장(구),송파구,37.52529597,127.1060433,주차장
롯데마트 삼양점,강북구,37.62561503,127.0177099,주차장
서울숲A타워 주차장,성동구,37.546109,127.048613,주차장
신한드림리버오피스텔 주차장,영등포구,37.529664,126.924537,주차장
더존을지타워 주차장,중구,37.56649339,126.9810361,주차장
볏골공원 지하공영주차장(구),강서구,37.54149243,126.844396,주차장
아이에스비즈타워 주차장,성동구,37.54808101,127.0575123,주차장
삼흥빌딩 주차장,강남구,37.504493,127.047735,주차장
노원구청 공영 주차장,노원구,37.65416093,127.0566611,주차장
구로대명벨리온,구로구,37.50329395,126.8743436,주차장
망원2주차장[서울함공원옆],마포구,37.553965,126.896929,주차장
브이플렉스 주차장,강남구,37.50752506,127.0567693,주차장
메리츠 타워 빌딩 부설주차장,강남구,37.497252,127.028324,주차장
언북초교 공영주차장(구),강남구,37.51999434,127.0456589,주차장
현대해상화재 주차장,영등포구,37.52753233,126.8964358,주차장
서울숲IT캐슬 주차장,성동구,37.55087361,127.0449153,주차장
신천유수지 공영주차장(시),송파구,37.52231457,127.1029033,주차장
대우증권 본사사옥 주차장,영등포구,37.52230144,126.9296717,주차장
동대문쇼핑타운,종로구,37.57082506,127.0081588,주차장
여의도한강4주차장[여의2교 하부(파천교)],영등포구,37.526097,126.913163,주차장
서소문성지 역사박물관 주차장,중구,37.56073606,126.969757,주차장
한림타워 주차장,광진구,37.54082613,127.069068,주차장
마포아크로타워,마포구,37.54133579,126.9489866,주차장
상암1 공영주차장(구),마포구,37.57727445,126.8972079,주차장
삼정빌딩 부설주차장,강남구,37.50316036,127.0431485,주차장
신아타운 주차장,중랑구,37.60642221,127.0947132,주차장
맥스타일 오피스텔 주차장,중구,37.56883942,127.010556,주차장
데시앙루브오피스텔 주차장,영등포구,37.53238267,126.9000776,주차장
랜드마크타워 주차장,강남구,37.49067506,127.0318161,주차장
화곡2동 배다리동길(구),강서구,37.52962014,126.8555195,주차장
마포신영지웰 주차장,마포구,37.5438757,126.9500965,주차장
두산빌딩 주차장,강남구,37.51902167,127.0353154,주차장
블루스퀘어,용산구,37.54075483,127.0026901,주차장
성북구청,성북구,37.58945189,127.0168427,주차장
이마트 명일점,강동구,37.5540192,127.1560139,주차장
서울식물원 제2주차장(구),강서구,37.57266119,126.8351767,주차장
용산전자상가1(구),용산구,37.53204956,126.96478,주차장
종로플레이스 주차장,종로구,37.572882,126.998496,주차장
와이엠프라젠스파,광진구,37.53090327,127.0841622,주차장
평화의공원,마포구,37.565254,126.894749,주차장
한국자유총연맹 주차장,중구,37.55133,127.001802,주차장
혜양엘리시움 주차장,중구,37.568658,127.012832,주차장
신방화역 공영주차장(시),강서구,37.56706812,126.8175763,주차장
배봉공영주차장(구),동대문구,37.58693739,127.0620858,주차장
서울약령시공영주차장(구),동대문구,37.58066496,127.0376321,주차장
삼성생명 주차장,영등포구,37.52839878,126.8968673,주차장
천호역두산위브센티움 주차장,강동구,37.53945932,127.1270996,주차장
하늘공원주차장(구),구로구,37.48713079,126.8808015,주차장
성수동아크밸리,성동구,37.54388148,127.0613198,주차장
삼전동공영주차장(구),송파구,37.50025109,127.0958954,주차장
강남N타워 주차장,강남구,37.500036,127.03217,주차장
SBS프리즘 타워주차장,마포구,37.57970504,126.8928074,주차장
용산전자상가2(구),용산구,37.53266756,126.9630887,주차장
센테니아 주차장,강서구,37.559754,126.831875,주차장
포이초교 공영주차장(구),강남구,37.47564571,127.052365,주차장
영등포본동제1공영(구),영등포구,37.51440196,126.9091795,주차장
장영당길 공영주차장(구3동)(구),동대문구,37.56865003,127.0531628,주차장
포스코 P&S빌딩 부설주차장,강남구,37.49943999,127.0336116,주차장
천호1동 공영주차장(구),강동구,37.54490883,127.1364169,주차장
서서울농협 DMC첨단주차타워 주차장,마포구,37.57735713,126.8929325,주차장
도화타워(구퍼시픽타워) 부설주차장,강남구,37.50619374,127.0574814,주차장
언주초 공영주차장(구),강남구,37.48664435,127.0370504,주차장
신림동공영주차장(구),관악구,37.48736246,126.9234342,주차장
광나루3주차장[천호대교 하부],송파구,37.541306,127.116449,주차장
천호3동 공영주차장(구),강동구,37.53890256,127.1332549,주차장
KBS스포츠월드,강서구,37.5568367,126.84762,주차장
언남문화체육센터 공영주차장(구),서초구,37.47217874,127.0443181,주차장
서울역 디오빌 주차장,중구,37.55502812,126.9672366,주차장
케이지타워 주차장,중구,37.563496,126.969307,주차장
번동 햇살 주차장(구),강북구,37.62509512,127.0334319,주차장
영희초교 공영주차장(구),강남구,37.49192117,127.0812916,주차장
서울숲코오롱디지털타워2차 주차장,성동구,37.541506,127.053541,주차장
바람개비주차장(구),양천구,37.53033824,126.8742749,주차장
강남구청,강남구,37.5175696,127.0475058,주차장
신구초 공영주차장(구),강남구,37.52309456,127.0242926,주차장
천호3동 제2공영주차장(구),강동구,37.54075002,127.1340836,주차장
수송초등학교 공영주차장(구),강북구,37.63709333,127.0330094,주차장
마곡센트럴타워1차 주차장,강서구,37.559538,126.832755,주차장
JW타워,서초구,37.48327278,127.021134,주차장
하이파킹AIA 타워 주차장,중구,37.56074876,126.9714748,주차장
에이스타워 마곡 주차장,강서구,37.559357,126.834151,주차장
홈앤쇼핑 주차장,강서구,37.559402,126.82448,주차장
사당노외 공영주차장(시),서초구,37.47543791,126.9837737,주차장
장성빌딩 주차장,동작구,37.50778755,126.939601,주차장
 영창디지털타워 주차장,성동구,37.54681833,127.0476912,주차장
와우쇼핑몰 주차장,노원구,37.65534619,127.0637751,주차장
강남POBA타워,강남구,37.51744414,127.0406689,주차장
그레이스타워,강남구,37.49977607,127.0321995,주차장
코오롱상가아파트,강동구,37.53919785,127.1283912,주차장
마곡사이언스파크뷰 주차장,강서구,37.560149,126.836841,주차장
충무아트홀,중구,37.56588484,127.0148973,주차장
학여울 공영주차장(시),강남구,37.49705092,127.0723954,주차장
반포둥근마을 공영주차장(구),서초구,37.50003784,127.0104628,주차장
힐탑프라자,강동구,37.53662418,127.1313472,주차장
서울숲 공영주차장(구),성동구,37.541479,127.042767,주차장
성수E비즈센터 주차장,성동구,37.54682091,127.0632897,주차장
코오롱 디지털타워 3차 주차장,성동구,37.546722,127.05008,주차장
부래당 주차장,성동구,37.54523419,127.0600939,주차장
유타,성북구,37.59263177,127.0172111,주차장
공유) 151-100(구),강남구,37.51904859,127.0566811,주차장
한강진 역공영주차장(시),용산구,37.53952176,127.0025796,주차장
노스게이트빌딩 주차장,종로구,37.57521016,126.9739557,주차장
노을공원 주차장,마포구,37.569614,126.87963,주차장
안말(구),강동구,37.53150994,127.1299606,주차장
원신공영주차장(구),관악구,37.469935,126.9292853,주차장
강남차병원,강남구,37.50691019,127.0345042,주차장
GS타임즈 헤리츠컨벤션 주차장,강남구,37.5132601,127.0314771,주차장
천호유수지 주차장(구),강동구,37.54482977,127.1218993,주차장
영등포동제3공영(구),영등포구,37.517985,126.902785,주차장
한국전력공사 남서울지역본부 주차장,영등포구,37.52752309,126.9303185,주차장
홍대서측 노상 공영주차장(구),마포구,37.54922975,126.92073,주차장
여의도한강2주차장[마포대교남단],영등포구,37.528797,126.931198,주차장
동아일보사 충정로사옥,서대문구,37.56188747,126.9633754,주차장
정동빌딩 주차장,중구,37.56750993,126.9708985,주차장
"광나루1, 2주차장",강동구,37.54524688,127.119919,주차장
적선현대빌딩 주차장,종로구,37.5753948,126.9732583,주차장
용산전자상가3(구),용산구,37.53258192,126.9603249,주차장
공유) 12-37(구),송파구,37.50616705,127.1176421,주차장
교통공원길(B) 노상공영주차장(구),송파구,37.51517496,127.1013537,주차장
두산아트센터 주차장,종로구,37.57191135,127.0012337,주차장
양천구청,양천구,37.5170533,126.866481,주차장
구로구청,구로구,37.4952594,126.8876214,주차장
전농하우스토리 주차장,동대문구,37.5771126,127.0585226,주차장
롯데피트인,중구,37.56575911,127.0070356,주차장
공항중학교,강서구,37.56258542,126.815355,주차장
 삼성쉐르빌 오피스텔 주차장,도봉구,37.6479239,127.0347879,주차장
장안공원지하주차장(구),동대문구,37.57739367,127.0713961,주차장
서울시교육청주차장,종로구,37.56996907,126.9674349,주차장
중곡3동 마을공원 주차장(구),광진구,37.56993873,127.0846931,주차장
이수 공영주차장(구),서초구,37.49609844,126.9852359,주차장
용답동(건물) 공영주차장(구),성동구,37.56458022,127.0543217,주차장
손기정체육공원 공영주차장(구),중구,37.55559696,126.964973,주차장
서울숲 ITCT 지식산업센터 주차장,성동구,37.54147732,127.0488809,주차장
성수2가1동(건물) 공영주차장(구),성동구,37.53716718,127.0561968,주차장
압구정빌딩 부설주차장,강남구,37.52425448,127.0287826,주차장
DDP동측(양쪽) 관광버스전용 주차장(시),중구,37.56616803,127.0116269,주차장
구민회관앞 이륜자동차주차장(구),중구,37.56824999,127.0062236,주차장
KMC빌딩,강동구,37.55227841,127.1557687,주차장
충정타워빌딩 주차장,서대문구,37.55982845,126.9640575,주차장
응암3동 공동주차장(구),은평구,37.59345156,126.9153949,주차장
(주)우리기술 사옥,마포구,37.58139385,126.887447,주차장
아주빌딩,강남구,37.50132185,127.0371858,주차장
신교공영(구),종로구,37.58411794,126.9698478,주차장
KT선릉타워,강남구,37.50527179,127.0528981,주차장
구청앞(구),강북구,37.63912471,127.0256368,주차장
강동웨딩KDW 주차장,강동구,37.53516026,127.133655,주차장
공유) 대림역 4번출구 (구),구로구,37.4940676,126.8932482,주차장
수락산역 공영주차장(시),노원구,37.67902583,127.0559142,주차장
서울숲 L타워 주차장,성동구,37.547883,127.046571,주차장
경남 공영주차장(구),마포구,37.55388037,126.9188443,주차장
서신초교지하공용 주차장,은평구,37.59236436,126.9074961,주차장
더리즌밸리 주차장,금천구,37.47596366,126.8884014,주차장
서울숲 드림타워 주차장,성동구,37.54053852,127.0561962,주차장
은평병원 주차장,은평구,37.59391591,126.9237126,주차장
서울숲 M타워 주차장,성동구,37.54407896,127.046589,주차장
교통공원길(C) 노상공영주차장(구),송파구,37.51611253,127.0998262,주차장
가락빌딩 주차장,서초구,37.498044,127.025423,주차장
Studio W 주차장,중구,37.56894677,127.0126366,주차장
성동구민종합체육센터 주차장,성동구,37.5457571,127.0440566,주차장
키움증권빌딩 주차장,영등포구,37.52138067,126.9274329,주차장
남산공원 소파로 관광버스전용 주차장(시),중구,37.55604371,126.9778484,주차장
연광초교지하공동주차장(구),은평구,37.62387156,126.9242215,주차장
논현로131길(구),강남구,37.514528,127.029968,주차장
보령빌딩 주차장,종로구,37.57452674,126.9980001,주차장
현대타워 부설주차장,강남구,37.50617623,127.0530038,주차장
마리오아울렛 2관,금천구,37.47867559,126.8863943,주차장
덕성엔앰피(구),금천구,37.47247397,126.8833226,주차장
독산동 금천교 공영주차장(시),금천구,37.46658688,126.8900068,주차장
잠실종합운동장,송파구,37.51645099,127.073612,주차장
은평한문화공영주차장(구),은평구,0,0,주차장
한국기독교연합회관 주차장,종로구,37.57289621,127.0008466,주차장
탑스위트,강동구,37.53707525,127.1385455,주차장
애경타워 주차장,마포구,37.557095,126.927441,주차장
시민의숲 동측 공영주차장[양재시민의숲역 4호점](구),서초구,37.4723039,127.0382265,주차장
응봉동(건물) 공영주차장(구),성동구,37.55334376,127.0307424,주차장
서소문 시티스퀘어,중구,37.563026,126.975362,주차장
공유) 9-88(구),마포구,37.55642978,126.929253,주차장
공유)  성동 06-23(구),성동구,37.55259,127.037868,주차장
서울역 롯데마트 주차장,중구,37.554084,126.969401,주차장
서초구청 주차장,서초구,37.4837382,127.0326425,주차장
노량진 삼익프라자 주차장,동작구,37.51097161,126.9451481,주차장
전자회관 주차장,마포구,37.5808418,126.8883896,주차장
현대해상 빌딩 부설주차장,강남구,37.50043291,127.0340152,주차장
KT노원타워,노원구,37.65445795,127.0636962,주차장
남산케이블카 공영주차장(시),중구,37.55607461,126.9839032,주차장
용답제2(평면) 공영주차장(구),성동구,37.56328524,127.056283,주차장
삼환빌딩 주차장,종로구,37.5768231,126.9889387,주차장
대우재단빌딩 주차장,중구,37.55648736,126.9752187,주차장
디오트,중구,37.56917183,127.0147337,주차장
낙성대제1공영(구),관악구,37.47778131,126.9588355,주차장
센터포인트 주차장,종로구,37.57299913,126.9742552,주차장
당고개위 공영주차장(시),노원구,37.67037141,127.0808116,주차장
하나스퀘어,성북구,37.5836333,127.0263302,주차장
은평평화공원(구),은평구,37.60573659,126.9231083,주차장
경동미르웰한올림 주차장,강서구,37.55727057,126.8535755,주차장
파라다이스텔 주차장,마포구,37.55669436,126.9229602,주차장
마젤란21 오피스텔 주차장,마포구,37.55773765,126.9243987,주차장
KD타워 주차장,성동구,37.54872988,127.0440033,주차장
여의도한강5주차장[성모병원앞],영등포구,37.51696501,126.9357639,주차장
당산고가밑 공영주차장(시),영등포구,37.53239477,126.9006866,주차장
압구정로29길(구),강남구,37.52840851,127.0283288,주차장
낙산성곽길 이륜자동차주차장(구),종로구,37.57249193,127.0093381,주차장
광진문화예술회관 및 구의회청사 주차장,광진구,37.537391,127.070962,주차장
천마 공영주차장(구),송파구,37.500313,127.154959,주차장
광희빌딩 주차장,중구,37.5642933,127.0058004,주차장
중곡초교(구),중랑구,37.57427209,127.0837763,주차장
마커스빌딩 주차장,강서구,37.560007,126.833032,주차장
성진강변스파랜드,광진구,37.5349417,127.0912593,주차장
"신정1,3동 복개(구)",양천구,37.52080252,126.8534569,주차장
명동 엠퍼스트플레이스,중구,37.56299479,126.9896693,주차장
디마크빌딩 부설주차장,강남구,37.49669428,127.0552889,주차장
화곡4-1 공영주차장(구),강서구,37.53431225,126.8610576,주차장
백상빌딩 주차장,도봉구,37.6535301,127.0518755,주차장
NJ빌딩 부설주차장,강남구,37.52431586,127.0294409,주차장
벽산에어트리움 주차장,강서구,37.57237498,126.8069231,주차장
어바니엘한강 주차장,동작구,37.512863,126.946738,주차장
국민연금공단 주차장,서대문구,37.562035,126.9645592,주차장
SK테크노빌딩 주차장,성동구,37.5454331,127.0495144,주차장
영등포구청역 공영주차장(시),영등포구,37.52432737,126.8954889,주차장
공유) 성동 17-02(구),성동구,37.54021,127.05243,주차장
연신중학교지하공동주차장(구),은평구,37.6232864,126.9250857,주차장
라모도주차장,중구,37.56527383,127.0084232,주차장
아이엔지 센터,중구,37.56076215,126.9725572,주차장
KBS별관뒤 노상주차장(구),영등포구,37.51940108,126.9293286,주차장
공유) 당산1동거주자우선주차장(구),영등포구,37.52625808,126.8990893,주차장
미래에셋빌딩 앞 노상주차장(구),영등포구,37.51978217,126.9276331,주차장
강남센타빌딩,강남구,37.49741337,127.0283653,주차장
뚝섬4주차장[청담대교 하부],광진구,37.531401,127.064373,주차장
염리 공영주차장(구),마포구,37.54199792,126.9452373,주차장
SK허브블루 지하주차장,강남구,37.51669181,127.0406172,주차장
엠펠리체호텔 주차장,강서구,37.559866,126.835247,주차장
반포2동 공영주차장(구),서초구,37.50421414,126.9954231,주차장
보라매제1공영주차장(구),관악구,37.48858808,126.9345485,주차장
C&H빌딩주차장,강남구,37.50989576,127.057537,주차장
하이파킹 좋은사람들빌딩 주차장,마포구,37.55641314,126.9238978,주차장
방이동 공영주차장(구),송파구,37.51375908,127.1137851,주차장
동부청과 공영주차장(시),동대문구,37.57743669,127.0445451,주차장
마리오아울렛1관,금천구,37.47820076,126.8871181,주차장
공유) 3-66(구),서초구,37.48870004,127.0074067,주차장
양화진 공영주차장(구),마포구,37.545733,126.9112039,주차장
신정7동 한사랑교회 주차장(구),양천구,37.5146488,126.8603852,주차장
신길4동1마을공원 공영(구),영등포구,37.50718232,126.9117476,주차장
중화1동공영주차장(구),중랑구,37.60270927,127.0816571,주차장
래미안프리미어팰리스 주차장,광진구,37.537695,127.081503,주차장
남부여성발전센터 지하공영주차장,금천구,37.46326988,126.9060565,주차장
대각빌딩,서초구,37.49733722,127.027283,주차장
남대문피혁상가 남측 노상 공영주차장(구),중구,37.55922497,126.9737015,주차장
신정4동길(구),양천구,37.52645694,126.8620331,주차장
신길6동공영(구),영등포구,37.50246528,126.9111455,주차장
교보생명상계사옥[노원역 2호점],노원구,37.65448765,127.059945,주차장
망원1주차장[당산철교북단],마포구,37.545234,126.909896,주차장
정안빌딩 주차장,중구,37.56287095,126.9717294,주차장
낙성대제2공영(구),관악구,37.47474598,126.9598494,주차장
동서울호텔길 노상공영주차장(구),광진구,37.533596,127.091582,주차장
쌍용플래티넘리버,강동구,37.54032651,127.1234788,주차장
강남 드림플러스,서초구,37.49087216,127.0302944,주차장
강동구청,강동구,37.5300895,127.1236909,주차장
마곡테크노타워2 주차장,강서구,37.558168,126.828561,주차장
면일초등학교,중랑구,37.59198909,127.0993971,주차장
마곡NY타워 주차장,강서구,37.560135,126.832719,주차장
시흥 4동 공영주차장(구),금천구,37.4594198,126.9087125,주차장
한남유수지공영주차장(구),용산구,37.5298673,127.0074007,주차장
방배1동 공영주차장(구),서초구,37.48549233,126.992476,주차장
돈암동일하이빌 주차장,성북구,37.59164441,127.0144224,주차장
교보생명 앞 노상주차장(구),영등포구,37.52175523,126.891574,주차장
씨티플라자 주차장,영등포구,37.52407584,126.9260471,주차장
세운스퀘어 주차장,종로구,37.571871,126.996703,주차장
스타팰리스,구로구,37.50333468,126.8811196,주차장
새서울주차장(시),금천구,37.45328014,126.902969,주차장
청계주차장(구),동대문구,37.57223438,127.0342946,주차장
대치동507-3(구),강남구,37.49338656,127.062811,주차장
금호초등학교,성동구,37.552314,127.019668,주차장
메종오피스텔 주차장,영등포구,37.51922283,126.928598,주차장
GS타임즈 영동프라자 주차장,강남구,37.50994959,127.0236941,주차장
AJ파크 서울역2 공항철도 주차장,용산구,37.553416,126.969325,주차장
세종빌딩 주차장,종로구,37.57186748,126.9733206,주차장
상암 더팬빌딩 주차장[마포 상암점],마포구,37.58162041,126.8870613,주차장
개풍빌딩 주차장,성동구,37.54653931,127.0484473,주차장
송정동(건물) 공영주차장(구),성동구,37.549976,127.0680728,주차장
동서울 호텔길(B) 공영주차장(구),광진구,37.53306,127.091675,주차장
기륭전자(구),금천구,37.47439353,126.8876228,주차장
다옥빌딩 주차장,영등포구,37.53455183,126.9012931,주차장
신세계 주차빌딩,영등포구,37.51658932,126.9055563,주차장
대한적십자사,중구,37.55992303,126.9880662,주차장
용마폭포공원공영주차장(구),중랑구,37.57337582,127.0911424,주차장
역삼1문화센터 공영주차장(구),강남구,37.49534845,127.0332376,주차장
트리스빌딩,강남구,37.51960706,127.034074,주차장
서울숲 한라에코밸리 주차장,성동구,37.54353917,127.0465818,주차장
수유마을시장 공영주차장(구),강북구,37.63066419,127.0218459,주차장
KT개봉빌딩,구로구,37.48671161,126.8576907,주차장
