"기관 명","송신 서버 번호","데이터 번호","모델명","주행상태","시동ON 시각","시동OFF 시각","운행시간","등록일시"
"서울시설공단","20","1","B03","0","702021-11-24_10:30:","692021-11-24_12:37:","570001","2021-11-24 12:39:00.0"
"서울시설공단","20","1","B03","2","802021-11-24_11:35:",".12021-11-24_12:37:","940000","2021-11-24 12:38:00.0"
"서울시설공단","20","1","B03","2","102021-11-24_11:43:","702021-11-24_12:35:","500000","2021-11-24 12:36:00.0"
"서울시설공단","20","1","B03","9","102021-11-24_12:33:","192021-11-24_12:33:","090000","2021-11-24 12:35:00.0"
"서울시설공단","20","1","B03","5","202021-11-24_06:45:","472021-11-24_12:33:","770003","2021-11-24 12:34:00.0"
"서울시설공단","20","1","B03","9","602021-11-24_12:20:","102021-11-24_12:27:","490000","2021-11-24 12:28:00.0"
"서울시설공단","20","1","B03","6","602021-11-24_11:54:","052021-11-24_12:18:","390000","2021-11-24 12:19:00.0"
"서울시설공단","20","1","B03","2","702021-11-24_06:23:","652021-11-24_12:16:","480003","2021-11-24 12:18:00.0"
"서울시설공단","20","1","B03","5","402021-11-24_09:54:","042021-11-24_12:16:","900001","2021-11-24 12:17:00.0"
"서울시설공단","20","1","B03","1","402021-11-23_22:00:","962021-11-23_22:02:","280000","2021-11-24 12:14:00.0"
"서울시설공단","20","1","B03","6","102021-11-24_11:28:","412021-11-24_12:10:","020000","2021-11-24 12:14:00.0"
"서울시설공단","20","1","B03","0","402021-11-24_11:28:","962021-11-24_11:31:","660000","2021-11-24 12:14:00.0"
"서울시설공단","20","1","B03","8","802021-11-24_07:20:",".12021-11-24_12:13:","120002","2021-11-24 12:14:00.0"
"서울시설공단","20","1","B03","5","002021-11-23_20:38:","822021-11-23_21:38:","000000","2021-11-24 12:13:00.0"
"서울시설공단","20","1","B03","7","102021-11-24_11:53:","212021-11-24_12:01:","200000","2021-11-24 12:02:00.0"
"서울시설공단","20","1","B03","5","102021-11-23_15:06:","102021-11-23_15:57:","180000","2021-11-24 12:00:00.0"
"서울시설공단","20","1","B03","7","602021-11-24_09:29:","542021-11-24_11:53:","540001","2021-11-24 11:54:00.0"
"서울시설공단","20","1","B03","9","302021-11-24_11:29:","642021-11-24_11:49:","160000","2021-11-24 11:50:00.0"
"서울시설공단","20","1","B03","2","502021-11-24_11:41:","002021-11-24_11:45:","330000","2021-11-24 11:46:00.0"
"서울시설공단","20","1","B03","3","102021-11-22_18:11:","302021-11-22_20:29:","180001","2021-11-24 11:46:00.0"
"서울시설공단","20","1","B03","3","002021-11-23_18:54:","912021-11-23_20:03:","330000","2021-11-24 11:46:00.0"
"서울시설공단","20","1","B03","5","602021-11-24_11:33:","032021-11-24_11:44:","920000","2021-11-24 11:45:00.0"
"서울시설공단","20","1","B03","0","502021-11-24_10:39:",".52021-11-24_11:43:","740000","2021-11-24 11:44:00.0"
"서울시설공단","20","1","B03","8","102021-11-24_07:31:","912021-11-24_11:21:","280002","2021-11-24 11:36:00.0"
"서울시설공단","20","1","B03","7","002021-11-24_10:45:","932021-11-24_11:33:","090000","2021-11-24 11:34:00.0"
"서울시설공단","20","1","B03","6","402021-11-24_07:16:",".42021-11-24_11:32:","830002","2021-11-24 11:34:00.0"
"서울시설공단","20","1","B03","9","402021-11-24_11:21:","702021-11-24_11:28:","980000","2021-11-24 11:30:00.0"
"서울시설공단","20","1","B03","7","802021-11-24_10:11:","592021-11-24_11:14:","810000","2021-11-24 11:15:00.0"
"서울시설공단","20","1","B03","2","502021-11-24_08:18:","982021-11-24_11:10:","540001","2021-11-24 11:11:00.0"
"서울시설공단","20","1","B03","2","302021-11-23_16:38:","672021-11-23_16:44:","150000","2021-11-24 10:49:00.0"
"서울시설공단","20","1","B03","8","602021-11-24_06:38:","812021-11-24_10:47:","200002","2021-11-24 10:48:00.0"
"서울시설공단","20","1","B03","2","202021-11-24_10:33:","912021-11-24_10:44:","930000","2021-11-24 10:45:00.0"
"서울시설공단","20","1","B03","8","802021-11-24_06:54:",".92021-11-24_10:39:","380002","2021-11-24 10:40:00.0"
"서울시설공단","20","1","B03","2","802021-11-24_09:34:","822021-11-24_10:33:","780000","2021-11-24 10:34:00.0"
"서울시설공단","20","1","B03","9","302021-11-24_07:43:","402021-11-24_10:22:","400001","2021-11-24 10:24:00.0"
"서울시설공단","20","1","B03","1","702021-11-24_08:47:","592021-11-24_08:49:","850000","2021-11-24 10:16:00.0"
"서울시설공단","20","1","B03","0","602021-11-24_09:50:","042021-11-24_09:54:","340000","2021-11-24 09:55:00.0"
"서울시설공단","20","1","B03","6","202021-11-24_09:23:","812021-11-24_09:32:","350000","2021-11-24 09:33:00.0"
"서울시설공단","20","1","B03","9","602021-11-24_09:20:","802021-11-24_09:22:","800000","2021-11-24 09:23:00.0"
"서울시설공단","20","1","B03","4","202021-11-24_08:48:","782021-11-24_09:19:","680000","2021-11-24 09:20:00.0"
"서울시설공단","20","1","B03","3","602021-11-24_07:39:","742021-11-24_09:00:","960000","2021-11-24 09:01:00.0"
"서울시설공단","20","1","B03","8","502021-11-24_07:48:","742021-11-24_08:46:","310000","2021-11-24 08:47:00.0"
"서울시설공단","20","1","B03","8","802021-11-23_17:01:","182021-11-23_17:04:","150000","2021-11-24 08:18:00.0"
"서울시설공단","20","1","B03","8","002021-11-24_07:57:","982021-11-24_08:16:","130000","2021-11-24 08:17:00.0"
"서울시설공단","20","1","B03","1","002021-11-24_05:30:","462021-11-24_06:45:","230000","2021-11-24 06:46:00.0"
"서울시설공단","20","1","B03","0","002021-11-24_00:37:","132021-11-24_01:42:","100000","2021-11-24 01:43:00.0"
"서울시설공단","20","1","B03","8","902021-11-23_18:47:","692021-11-24_00:08:","680003","2021-11-24 00:09:00.0"
"서울시설공단","20","1","B03","4","002021-11-23_20:47:","772021-11-23_21:01:","450000","2021-11-23 21:02:00.0"
"서울시설공단","20","1","B03","7","802021-11-23_20:57:","002021-11-23_21:00:","390000","2021-11-23 21:01:00.0"
"서울시설공단","20","1","B03","5","902021-11-23_20:56:",".12021-11-23_21:00:","480000","2021-11-23 21:01:00.0"
"서울시설공단","20","1","B03","6","002021-11-23_11:42:","182021-11-23_20:47:","560005","2021-11-23 20:51:00.0"
"서울시설공단","20","1","B03","4","202021-11-23_20:41:","002021-11-23_20:41:","000000","2021-11-23 20:42:00.0"
"서울시설공단","20","1","B03","2","202021-11-23_15:16:",".22021-11-23_20:40:","640003","2021-11-23 20:41:00.0"
"서울시설공단","20","1","B03","1","302021-11-23_12:59:","072021-11-23_19:49:","180004","2021-11-23 20:40:00.0"
"서울시설공단","20","1","B03","5","602021-11-23_11:33:","852021-11-23_20:30:","290005","2021-11-23 20:32:00.0"
"서울시설공단","20","1","B03","2","602021-11-23_12:27:","642021-11-23_20:23:","280004","2021-11-23 20:25:00.0"
"서울시설공단","20","1","B03","9","002021-11-23_19:58:","542021-11-23_20:19:","580000","2021-11-23 20:20:00.0"
"서울시설공단","20","1","B03","8","602021-11-23_11:25:","422021-11-23_20:07:","380005","2021-11-23 20:08:00.0"
"서울시설공단","20","1","B03","8","402021-11-23_19:14:","982021-11-23_19:15:","540000","2021-11-23 19:16:00.0"
"서울시설공단","20","1","B03","0","502021-11-23_18:55:","982021-11-23_19:13:","260000","2021-11-23 19:14:00.0"
"서울시설공단","20","1","B03","7","402021-11-23_16:39:","862021-11-23_19:01:","620001","2021-11-23 19:02:00.0"
"서울시설공단","20","1","B03","0","802021-11-23_18:48:","042021-11-23_19:00:","360000","2021-11-23 19:01:00.0"
"서울시설공단","20","1","B03","8","702021-11-23_14:50:","922021-11-23_19:00:","620002","2021-11-23 19:01:00.0"
"서울시설공단","20","1","B03","1","502021-11-23_13:50:","372021-11-23_18:50:","840003","2021-11-23 18:51:00.0"
"서울시설공단","20","1","B03","9","102021-11-23_18:34:","982021-11-23_18:49:","990000","2021-11-23 18:50:00.0"
"서울시설공단","20","1","B03","8","102021-11-23_18:40:","042021-11-23_18:40:","050000","2021-11-23 18:42:00.0"
"서울시설공단","20","1","B03","9","902021-11-23_17:45:","902021-11-23_18:39:","770000","2021-11-23 18:41:00.0"
"서울시설공단","20","1","B03","4","502021-11-23_12:31:","652021-11-23_18:35:","990003","2021-11-23 18:37:00.0"
"서울시설공단","20","1","B03","1","202021-11-23_17:50:","982021-11-23_18:11:","050000","2021-11-23 18:12:00.0"
"서울시설공단","20","1","B03","7","602021-11-23_17:00:","902021-11-23_17:02:","540000","2021-11-23 17:50:00.0"
"서울시설공단","20","1","B03","3","302021-11-23_16:06:","802021-11-23_16:58:","430000","2021-11-23 17:49:00.0"
"서울시설공단","20","1","B03","8","902021-11-23_16:21:","842021-11-23_17:01:","900000","2021-11-23 17:02:00.0"
"서울시설공단","20","1","B03","6","602021-11-23_15:45:",".32021-11-23_17:00:","150000","2021-11-23 17:01:00.0"
"서울시설공단","20","1","B03","8","802021-11-23_16:50:","572021-11-23_16:59:","550000","2021-11-23 17:00:00.0"
"서울시설공단","20","1","B03","9","102021-11-23_16:54:","612021-11-23_16:55:","180000","2021-11-23 16:57:00.0"
"서울시설공단","20","1","B03","9","202021-11-23_16:08:","542021-11-23_16:51:","770000","2021-11-23 16:52:00.0"
"서울시설공단","20","1","B03","8","502021-11-23_16:05:","102021-11-23_16:42:","910000","2021-11-23 16:45:00.0"
"서울시설공단","20","1","B03","6","602021-11-23_14:29:","672021-11-23_14:30:","370000","2021-11-23 16:44:00.0"
"서울시설공단","20","1","B03","3","002021-11-23_08:55:","072021-11-23_16:16:","430004","2021-11-23 16:43:00.0"
"서울시설공단","20","1","B03","7","502021-11-23_14:49:","392021-11-23_16:40:","670001","2021-11-23 16:41:00.0"
"서울시설공단","20","1","B03","9","102021-11-23_13:51:","502021-11-23_16:15:","480001","2021-11-23 16:16:00.0"
"서울시설공단","20","1","B03","9","102021-11-23_14:43:","732021-11-23_16:13:","800000","2021-11-23 16:14:00.0"
"서울시설공단","20","1","B03","5","902021-11-23_16:11:","762021-11-23_16:12:","240000","2021-11-23 16:13:00.0"
"서울시설공단","20","1","B03","8","002021-11-23_15:31:","982021-11-23_16:05:","430000","2021-11-23 16:06:00.0"
"서울시설공단","20","1","B03","3","102021-11-23_06:52:","162021-11-23_16:02:","970005","2021-11-23 16:04:00.0"
"서울시설공단","20","1","B03","0","902021-11-23_13:26:","102021-11-23_16:03:","210001","2021-11-23 16:04:00.0"
"서울시설공단","20","1","B03","2","902021-11-23_13:33:","472021-11-23_16:03:","620001","2021-11-23 16:04:00.0"
"서울시설공단","20","1","B03","7","402021-11-23_14:55:","712021-11-23_16:02:","390000","2021-11-23 16:03:00.0"
"서울시설공단","20","1","B03","3","802021-11-23_13:46:","822021-11-23_16:01:","150001","2021-11-23 16:03:00.0"
"서울시설공단","20","1","B03","7","802021-11-23_15:59:","652021-11-23_16:00:","230000","2021-11-23 16:02:00.0"
"서울시설공단","20","1","B03","1","402021-11-23_15:08:","022021-11-23_16:00:","180000","2021-11-23 16:01:00.0"
"서울시설공단","20","1","B03","6","302021-11-23_14:36:","182021-11-23_16:00:","180000","2021-11-23 16:01:00.0"
"서울시설공단","20","1","B03","4","202021-11-23_15:41:","712021-11-23_15:57:","670000","2021-11-23 15:58:00.0"
"서울시설공단","20","1","B03","4","202021-11-23_15:47:","802021-11-23_15:48:","100000","2021-11-23 15:49:00.0"
"서울시설공단","20","1","B03","4","602021-11-23_14:48:","672021-11-23_15:46:","440000","2021-11-23 15:48:00.0"
"서울시설공단","20","1","B03","7","402021-11-23_14:51:","572021-11-23_15:47:","200000","2021-11-23 15:48:00.0"
"서울시설공단","20","1","B03","0","202021-11-23_15:05:","632021-11-23_15:40:","400000","2021-11-23 15:45:00.0"
"서울시설공단","20","1","B03","0","102021-11-23_14:56:","402021-11-23_15:44:","310000","2021-11-23 15:45:00.0"
"서울시설공단","20","1","B03","8","202021-11-23_07:19:",".92021-11-23_15:38:","090004","2021-11-23 15:40:00.0"
"서울시설공단","20","1","B03","9","402021-11-23_14:59:",".52021-11-23_15:37:","730000","2021-11-23 15:38:00.0"
"서울시설공단","20","1","B03","2","902021-11-23_13:30:",".12021-11-23_13:31:","160000","2021-11-23 15:30:00.0"
"서울시설공단","20","1","B03","9","702021-11-23_10:04:","222021-11-23_15:28:","570003","2021-11-23 15:30:00.0"
"서울시설공단","20","1","B03","2","502021-11-23_13:27:",".92021-11-23_13:29:","600000","2021-11-23 15:30:00.0"
"서울시설공단","20","1","B03","7","502021-11-23_06:51:","942021-11-23_14:55:","920004","2021-11-23 15:08:00.0"
"서울시설공단","20","1","B03","4","602021-11-23_14:19:","492021-11-23_15:04:","860000","2021-11-23 15:06:00.0"
"서울시설공단","20","1","B03","9","602021-11-23_07:05:","472021-11-23_15:03:","750004","2021-11-23 15:05:00.0"
"서울시설공단","20","1","B03","6","202021-11-23_14:12:","512021-11-23_14:49:","150000","2021-11-23 14:56:00.0"
"서울시설공단","20","1","B03","0","202021-11-23_13:19:",".62021-11-23_14:54:","740000","2021-11-23 14:55:00.0"
"서울시설공단","20","1","B03","7","002021-11-23_13:59:","302021-11-23_14:46:","330000","2021-11-23 14:47:00.0"
"서울시설공단","20","1","B03","2","602021-11-23_14:41:","662021-11-23_14:41:","160000","2021-11-23 14:43:00.0"
"서울시설공단","20","1","B03","6","602021-11-23_13:37:","622021-11-23_14:41:","060000","2021-11-23 14:42:00.0"
"서울시설공단","20","1","B03","6","802021-11-23_14:40:","662021-11-23_14:40:","060000","2021-11-23 14:41:00.0"
"서울시설공단","20","1","B03","6","702021-11-23_12:47:","392021-11-23_14:38:","170001","2021-11-23 14:39:00.0"
"서울시설공단","20","1","B03","6","602021-11-23_13:44:","672021-11-23_14:35:","270000","2021-11-23 14:36:00.0"
"서울시설공단","20","1","B03","5","402021-11-23_14:15:","372021-11-23_14:27:","280000","2021-11-23 14:30:00.0"
"서울시설공단","20","1","B03","7","302021-11-23_06:12:","612021-11-23_14:19:","480004","2021-11-23 14:20:00.0"
"서울시설공단","20","1","B03","6","902021-11-23_14:09:","372021-11-23_14:09:","290000","2021-11-23 14:11:00.0"
"서울시설공단","20","1","B03","6","602021-11-23_13:12:","332021-11-23_14:06:","660000","2021-11-23 14:07:00.0"
"서울시설공단","20","1","B03","2","802021-11-23_12:26:","532021-11-23_13:54:","550000","2021-11-23 13:55:00.0"
"서울시설공단","20","1","B03","1","002021-11-23_13:05:","282021-11-23_13:45:","510000","2021-11-23 13:46:00.0"
"서울시설공단","20","1","B03","3","102021-11-23_08:55:","642021-11-23_13:42:","600002","2021-11-23 13:43:00.0"
"서울시설공단","20","1","B03","0","302021-11-23_11:51:","452021-11-23_13:42:","490001","2021-11-23 13:43:00.0"
"서울시설공단","20","1","B03","2","202021-11-23_12:55:","452021-11-23_13:37:","720000","2021-11-23 13:38:00.0"
"서울시설공단","20","1","B03","2","302021-11-23_12:49:","442021-11-23_13:24:","780000","2021-11-23 13:25:00.0"
"서울시설공단","20","1","B03","1","802021-11-23_07:49:","192021-11-23_13:23:","960003","2021-11-23 13:24:00.0"
"서울시설공단","20","1","B03","8","302021-11-23_09:54:",".42021-11-23_13:18:","650002","2021-11-23 13:19:00.0"
"서울시설공단","20","1","B03","6","502021-11-23_06:44:","772021-11-23_13:15:","680003","2021-11-23 13:17:00.0"
"서울시설공단","20","1","B03","4","202021-11-22_14:08:","782021-11-22_16:37:","790001","2021-11-23 13:14:00.0"
"서울시설공단","20","1","B03","8","402021-11-23_12:40:",".52021-11-23_13:08:","420000","2021-11-23 13:10:00.0"
"서울시설공단","20","1","B03","6","902021-11-23_13:07:","372021-11-23_13:07:","080000","2021-11-23 13:09:00.0"
"서울시설공단","20","1","B03","9","302021-11-23_13:02:","282021-11-23_13:05:","220000","2021-11-23 13:06:00.0"
"서울시설공단","20","1","B03","2","702021-11-23_11:43:","222021-11-23_13:04:","650000","2021-11-23 13:05:00.0"
"서울시설공단","20","1","B03","4","902021-11-23_12:12:","032021-11-23_13:02:","000000","2021-11-23 13:03:00.0"
"서울시설공단","20","1","B03","0","502021-11-23_06:46:","622021-11-23_12:47:","480003","2021-11-23 12:48:00.0"
"서울시설공단","20","1","B03","3","902021-11-23_12:41:","432021-11-23_12:46:","260000","2021-11-23 12:47:00.0"
"서울시설공단","20","1","B03","3","502021-11-23_07:32:","842021-11-23_12:40:","820003","2021-11-23 12:42:00.0"
"서울시설공단","20","1","B03","7","202021-11-23_10:26:",".22021-11-23_12:40:","160001","2021-11-23 12:42:00.0"
"서울시설공단","20","1","B03","0","202021-11-23_06:17:","592021-11-23_12:38:","280003","2021-11-23 12:39:00.0"
"서울시설공단","20","1","B03","0","702021-11-23_11:33:","332021-11-23_12:36:","040000","2021-11-23 12:38:00.0"
"서울시설공단","20","1","B03","6","602021-11-23_10:48:","152021-11-23_12:23:","230000","2021-11-23 12:25:00.0"
"서울시설공단","20","1","B03","3","302021-11-23_11:50:","502021-11-23_12:22:","870000","2021-11-23 12:23:00.0"
"서울시설공단","20","1","B03","2","102021-11-23_12:08:","642021-11-23_12:17:","370000","2021-11-23 12:18:00.0"
"서울시설공단","20","1","B03","0","702021-11-23_08:00:","032021-11-23_12:13:","270002","2021-11-23 12:14:00.0"
"서울시설공단","20","1","B03","6","002021-11-23_06:18:","662021-11-23_12:12:","640003","2021-11-23 12:13:00.0"
"서울시설공단","20","1","B03","7","302021-11-23_12:03:","012021-11-23_12:12:","420000","2021-11-23 12:13:00.0"
"서울시설공단","20","1","B03","8","002021-11-23_11:46:","602021-11-23_12:07:","940000","2021-11-23 12:08:00.0"
"서울시설공단","20","1","B03","0","002021-11-22_16:10:","702021-11-22_20:10:","630002","2021-11-23 11:58:00.0"
"서울시설공단","20","1","B03","1","202021-11-22_20:42:","222021-11-22_20:59:","870000","2021-11-23 11:58:00.0"
"서울시설공단","20","1","B03","6","102021-11-23_11:21:","912021-11-23_11:54:","740000","2021-11-23 11:55:00.0"
"서울시설공단","20","1","B03","0","602021-11-23_11:21:","442021-11-23_11:45:","490000","2021-11-23 11:46:00.0"
"서울시설공단","20","1","B03","5","302021-11-23_11:33:","602021-11-23_11:41:","480000","2021-11-23 11:42:00.0"
"서울시설공단","20","1","B03","9","702021-11-23_10:44:","372021-11-23_11:14:","800000","2021-11-23 11:29:00.0"
"서울시설공단","20","1","B03","0","302021-11-23_06:20:","902021-11-23_11:22:","270003","2021-11-23 11:23:00.0"
"서울시설공단","20","1","B03","4","902021-11-23_11:07:","872021-11-23_11:21:","900000","2021-11-23 11:22:00.0"
"서울시설공단","20","1","B03","0","702021-11-23_11:10:","672021-11-23_11:11:","120000","2021-11-23 11:12:00.0"
"서울시설공단","20","1","B03","1","702021-11-23_10:58:","862021-11-23_11:07:","120000","2021-11-23 11:08:00.0"
"서울시설공단","20","1","B03","5","202021-11-23_10:34:","792021-11-23_10:58:","330000","2021-11-23 10:59:00.0"
"서울시설공단","20","1","B03","9","702021-11-23_09:37:","302021-11-23_10:39:","200000","2021-11-23 10:40:00.0"
"서울시설공단","20","1","B03","6","102021-11-23_10:32:","672021-11-23_10:33:","110000","2021-11-23 10:34:00.0"
"서울시설공단","20","1","B03","9","802021-11-23_10:18:","772021-11-23_10:29:","890000","2021-11-23 10:31:00.0"
"서울시설공단","20","1","B03","3","202021-11-23_09:36:","682021-11-23_10:18:","720000","2021-11-23 10:19:00.0"
"서울시설공단","20","1","B03","8","402021-11-23_09:56:",".22021-11-23_09:59:","390000","2021-11-23 10:00:00.0"
"서울시설공단","20","1","B03","4","302021-11-23_06:18:",".42021-11-23_09:53:","880002","2021-11-23 09:54:00.0"
"서울시설공단","20","1","B03","7","402021-11-23_09:43:","672021-11-23_09:44:","340000","2021-11-23 09:46:00.0"
"서울시설공단","20","1","B03","1","602021-11-23_09:14:","662021-11-23_09:34:","820000","2021-11-23 09:35:00.0"
"서울시설공단","20","1","B03","3","802021-11-23_06:58:","372021-11-23_09:30:","580001","2021-11-23 09:31:00.0"
"서울시설공단","20","1","B03","2","702021-11-23_09:20:","592021-11-23_09:21:","480000","2021-11-23 09:22:00.0"
"서울시설공단","20","1","B03","7","502021-11-23_07:51:","582021-11-23_09:13:","200000","2021-11-23 09:14:00.0"
"서울시설공단","20","1","B03","7","902021-11-23_08:59:","652021-11-23_08:59:","120000","2021-11-23 09:01:00.0"
"서울시설공단","20","1","B03","3","402021-11-23_07:40:","362021-11-23_08:58:","740000","2021-11-23 08:59:00.0"
"서울시설공단","20","1","B03","8","002021-11-22_18:53:","022021-11-22_18:56:","020000","2021-11-23 08:07:00.0"
"서울시설공단","20","1","B03","7","202021-11-23_07:15:","192021-11-23_07:22:","000000","2021-11-23 07:23:00.0"
"서울시설공단","20","1","B03","8","302021-11-23_04:38:","902021-11-23_07:21:","890001","2021-11-23 07:22:00.0"
"서울시설공단","20","1","B03","3","102021-11-22_20:27:","892021-11-22_20:56:","550000","2021-11-23 07:18:00.0"
"서울시설공단","20","1","B03","5","202021-11-23_07:01:","582021-11-23_07:08:","690000","2021-11-23 07:10:00.0"
"서울시설공단","20","1","B03","6","902021-11-23_06:41:","562021-11-23_06:48:","880000","2021-11-23 07:05:00.0"
"서울시설공단","20","1","B03","5","502021-11-23_04:50:","252021-11-23_07:00:","980001","2021-11-23 07:01:00.0"
"서울시설공단","20","1","B03","3","302021-11-22_12:56:","932021-11-22_16:57:","380002","2021-11-23 06:55:00.0"
"서울시설공단","20","1","B03","9","202021-11-23_02:44:","042021-11-23_06:38:","630002","2021-11-23 06:39:00.0"
"서울시설공단","20","1","B03","1","702021-11-22_12:50:",".62021-11-22_15:49:","750001","2021-11-23 06:20:00.0"
"서울시설공단","20","1","B03","1","102021-11-23_04:03:","812021-11-23_06:01:","180001","2021-11-23 06:02:00.0"
"서울시설공단","20","1","B03","2","902021-11-23_01:01:","082021-11-23_05:59:","200002","2021-11-23 06:00:00.0"
"서울시설공단","20","1","B03","2","802021-11-23_03:17:","902021-11-23_04:17:","000000","2021-11-23 04:18:00.0"
"서울시설공단","20","1","B03","6","502021-11-23_03:05:","812021-11-23_04:00:","370000","2021-11-23 04:01:00.0"
"서울시설공단","20","1","B03","3","102021-11-23_01:55:","902021-11-23_02:55:","000000","2021-11-23 02:56:06.0"
"서울시설공단","20","1","B03","5","902021-11-23_00:47:","512021-11-23_02:36:","270001","2021-11-23 02:37:01.0"
"서울시설공단","20","1","B03","5","102021-11-23_00:14:","902021-11-23_01:33:","000000","2021-11-23 01:34:00.0"
"서울시설공단","20","1","B03","5","802021-11-22_22:26:","502021-11-23_01:17:","100001","2021-11-23 01:18:00.0"
"서울시설공단","20","1","B03","0","902021-11-22_23:11:","982021-11-23_00:42:","100000","2021-11-23 00:44:00.0"
"서울시설공단","20","1","B03","4","602021-11-22_17:31:","572021-11-23_00:20:","570004","2021-11-23 00:21:00.0"
"서울시설공단","20","1","B03","3","202021-11-23_00:12:","902021-11-23_00:13:","180000","2021-11-23 00:15:00.0"
"서울시설공단","20","1","B03","7","502021-11-22_18:49:","952021-11-23_00:11:","960003","2021-11-23 00:13:00.0"
"서울시설공단","20","1","B03","4","802021-11-22_17:28:","922021-11-22_23:52:","370003","2021-11-22 23:53:00.0"
"서울시설공단","20","1","B03","8","202021-11-22_18:30:","142021-11-22_22:49:","210002","2021-11-22 23:13:00.0"
"서울시설공단","20","1","B03","4","702021-11-22_19:15:","762021-11-22_22:25:","040001","2021-11-22 22:26:00.0"
"서울시설공단","20","1","B03","1","002021-11-22_21:54:","162021-11-22_22:01:","310000","2021-11-22 22:02:00.0"
"서울시설공단","20","1","B03","9","502021-11-22_21:00:","062021-11-22_21:59:","250000","2021-11-22 22:01:00.0"
"서울시설공단","20","1","B03","5","802021-11-22_17:28:","512021-11-22_22:00:","990002","2021-11-22 22:01:00.0"
"서울시설공단","20","1","B03","8","302021-11-22_20:44:","372021-11-22_21:00:","040000","2021-11-22 21:01:00.0"
"서울시설공단","20","1","B03","7","802021-11-22_20:35:","802021-11-22_21:00:","690000","2021-11-22 21:01:00.0"
"서울시설공단","20","1","B03","5","602021-11-22_11:09:","922021-11-22_20:42:","070005","2021-11-22 20:43:00.0"
"서울시설공단","20","1","B03","4","302021-11-22_11:46:","932021-11-22_19:20:","030004","2021-11-22 20:40:00.0"
"서울시설공단","20","1","B03","7","602021-11-22_11:54:","352021-11-22_20:33:","230005","2021-11-22 20:34:00.0"
"서울시설공단","20","1","B03","1","702021-11-22_11:32:","432021-11-22_20:30:","470005","2021-11-22 20:32:00.0"
"서울시설공단","20","1","B03","9","902021-11-22_19:49:","752021-11-22_20:26:","170000","2021-11-22 20:27:00.0"
"서울시설공단","20","1","B03","6","802021-11-22_12:59:","112021-11-22_19:58:","380004","2021-11-22 19:59:00.0"
"서울시설공단","20","1","B03","7","802021-11-22_11:34:","602021-11-22_19:36:","420004","2021-11-22 19:41:00.0"
"서울시설공단","20","1","B03","9","902021-11-22_14:32:","082021-11-22_19:15:","120002","2021-11-22 19:16:00.0"
"서울시설공단","20","1","B03","6","402021-11-22_18:24:","722021-11-22_19:14:","310000","2021-11-22 19:15:00.0"
"서울시설공단","20","1","B03","1","402021-11-22_18:26:","082021-11-22_19:14:","200000","2021-11-22 19:15:00.0"
"서울시설공단","20","1","B03","8","002021-11-21_03:47:","462021-11-21_06:49:","200001","2021-11-22 19:11:00.0"
"서울시설공단","20","1","B03","5","302021-11-22_09:07:","362021-11-22_19:00:","320005","2021-11-22 19:01:00.0"
"서울시설공단","20","1","B03","4","102021-11-22_16:07:","922021-11-22_19:00:","900001","2021-11-22 19:01:00.0"
"서울시설공단","20","1","B03","8","602021-11-22_18:34:","592021-11-22_18:35:","000000","2021-11-22 18:36:00.0"
"서울시설공단","20","1","B03","5","802021-11-22_09:37:","322021-11-22_18:34:","390005","2021-11-22 18:35:00.0"
"서울시설공단","20","1","B03","0","802021-11-22_15:38:","642021-11-22_18:32:","670001","2021-11-22 18:34:00.0"
"서울시설공단","20","1","B03","0","702021-11-22_18:25:","142021-11-22_18:30:","180000","2021-11-22 18:31:00.0"
"서울시설공단","20","1","B03","5","302021-11-22_12:33:","592021-11-22_17:50:","440003","2021-11-22 17:51:00.0"
"서울시설공단","20","1","B03","1","702021-11-22_17:22:","562021-11-22_17:29:","050000","2021-11-22 17:30:00.0"
"서울시설공단","20","1","B03","0","202021-11-22_12:48:","852021-11-22_17:15:","350002","2021-11-22 17:17:00.0"
"서울시설공단","20","1","B03","0","802021-11-22_17:02:",".92021-11-22_17:03:","000000","2021-11-22 17:04:00.0"
"서울시설공단","20","1","B03","1","002021-11-22_14:56:",".32021-11-22_17:02:","490001","2021-11-22 17:03:00.0"
"서울시설공단","20","1","B03","3","002021-11-22_07:37:","462021-11-22_17:00:","340005","2021-11-22 17:01:00.0"
"서울시설공단","20","1","B03","8","202021-11-22_13:13:","242021-11-22_17:00:","490002","2021-11-22 17:01:00.0"
"서울시설공단","20","1","B03","3","002021-11-22_16:14:","472021-11-22_16:50:","450000","2021-11-22 16:51:00.0"
"서울시설공단","20","1","B03","1","602021-11-22_11:52:","212021-11-22_16:45:","430002","2021-11-22 16:46:00.0"
"서울시설공단","20","1","B03","3","202021-11-22_15:49:","412021-11-22_16:12:","180000","2021-11-22 16:19:00.0"
"서울시설공단","20","1","B03","3","102021-11-22_16:12:","472021-11-22_16:13:","050000","2021-11-22 16:18:00.0"
"서울시설공단","20","1","B03","7","302021-11-22_11:45:","222021-11-22_16:14:","740002","2021-11-22 16:16:00.0"
"서울시설공단","20","1","B03","9","102021-11-22_16:09:","702021-11-22_16:09:","050000","2021-11-22 16:10:00.0"
"서울시설공단","20","1","B03","7","502021-11-22_11:40:","952021-11-22_16:08:","650002","2021-11-22 16:10:00.0"
"서울시설공단","20","1","B03","7","502021-11-22_14:24:","932021-11-22_15:55:","630000","2021-11-22 15:57:00.0"
